,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target
13973,29,0,173789,1,9,1,8,1,0,1,0,0,40,0, <=50K.
13974,29,0,212588,1,9,1,4,1,0,1,0,0,40,0, <=50K.
13975,39,2,457453,1,9,1,4,1,1,1,0,0,40,0, <=50K.
13976,65,0,187493,8,14,1,3,1,0,1,20051,0,40,6, >50K.
13977,57,2,20953,8,14,1,8,1,0,1,0,2129,70,0, <=50K.
13978,40,0,131650,1,9,1,4,1,0,1,0,0,40,0, <=50K.
13980,46,4,114396,8,14,1,3,1,0,1,0,0,40,0, >50K.
13981,19,0,202102,1,9,0,8,2,0,0,0,0,40,0, <=50K.
13982,47,0,318360,2,12,1,6,4,0,0,0,0,55,0, >50K.
13983,39,0,160916,11,5,4,2,3,0,0,0,0,40,0, <=50K.
13985,30,0,293931,1,9,1,8,1,0,1,0,0,65,0, <=50K.
13986,20,0,230824,1,9,0,11,0,0,1,0,0,25,0, <=50K.
13988,62,0,584259,1,9,1,8,1,0,1,0,0,44,0, <=50K.
13990,38,0,185556,1,9,4,8,2,0,1,0,0,50,0, >50K.
13991,58,1,100054,8,14,1,3,1,0,1,0,0,40,0, >50K.
13992,44,0,172307,7,13,1,6,1,0,1,7688,0,50,0, >50K.
13993,45,0,30840,8,14,4,3,2,0,1,27828,0,50,0, >50K.
13994,27,0,147839,3,10,0,11,2,0,1,0,0,38,0, <=50K.
13995,51,0,54465,10,11,4,3,2,0,0,0,0,48,0, <=50K.
13996,52,3,418640,8,14,1,3,1,0,1,15024,0,40,9, >50K.
13997,34,0,222130,1,9,0,5,3,0,0,0,0,40,0, <=50K.
13998,41,0,187336,1,9,4,6,2,0,0,0,0,40,0, <=50K.
13999,30,1,321024,3,10,1,13,1,0,1,0,0,40,0, <=50K.
14000,44,0,351262,3,10,1,4,1,1,1,0,0,38,0, >50K.
14001,28,0,181597,1,9,0,4,0,1,1,0,0,40,0, <=50K.
14002,41,0,694105,1,9,0,4,3,0,1,0,0,40,0, <=50K.
14003,60,0,241013,1,9,1,0,1,1,1,0,0,40,0, <=50K.
14005,40,3,158796,1,9,4,5,2,0,0,0,0,40,7, <=50K.
14006,41,0,248476,1,9,1,4,1,0,1,0,0,40,0, <=50K.
14007,49,0,191277,10,11,4,4,0,0,1,0,0,30,8, <=50K.
14008,26,0,273876,1,9,0,2,2,0,1,0,0,60,0, <=50K.
14009,33,0,402848,1,9,5,5,5,0,0,0,0,32,0, <=50K.
14010,62,0,82906,7,13,1,6,4,0,0,4064,0,35,20, <=50K.
14011,45,0,153682,3,10,1,5,1,1,1,0,0,40,0, >50K.
14012,52,0,122412,12,16,1,3,4,0,0,99999,0,35,0, >50K.
14013,26,0,216819,1,9,1,4,1,0,1,0,0,40,0, <=50K.
14014,47,0,189680,1,9,3,4,3,0,1,0,0,40,0, >50K.
14015,41,0,147099,8,14,4,6,3,0,0,0,0,40,0, <=50K.
14016,38,0,288158,1,9,1,10,1,0,1,0,0,50,0, >50K.
14017,32,0,146161,8,14,1,6,1,0,1,0,0,40,0, >50K.
14019,50,0,91475,1,9,1,10,1,0,1,0,0,40,0, <=50K.
14020,32,2,151868,1,9,1,1,1,0,1,5013,0,65,0, <=50K.
14021,19,0,118306,1,9,0,11,0,0,1,0,0,40,0, <=50K.
14022,33,0,51543,1,9,1,11,1,0,1,0,0,60,0, <=50K.
14023,34,0,69727,14,2,1,4,1,0,1,0,0,40,3, <=50K.
14024,60,0,186000,4,6,3,2,2,0,0,0,0,40,0, <=50K.
14025,25,0,48280,7,13,0,3,2,0,0,0,0,40,0, <=50K.
14026,47,0,186935,0,7,1,10,1,1,1,0,0,40,0, <=50K.
14027,24,3,104164,1,9,1,5,1,0,1,0,0,40,0, <=50K.
14030,19,0,150073,3,10,0,11,5,0,1,0,0,25,0, <=50K.
14031,24,0,59792,8,14,0,7,2,2,1,0,0,40,0, <=50K.
14032,52,0,24185,1,9,4,4,3,0,1,0,0,84,0, <=50K.
14034,27,6,35034,1,9,0,1,0,0,0,0,0,40,0, <=50K.
14035,46,0,118714,1,9,1,4,1,0,1,7298,0,40,0, >50K.
14036,33,0,230883,3,10,4,6,3,0,1,0,2824,48,0, >50K.
14037,45,0,149224,1,9,4,5,3,1,0,0,0,50,0, <=50K.
14038,35,0,122493,10,11,1,0,1,0,1,0,0,40,0, <=50K.
14039,58,0,441227,0,7,1,10,1,1,1,0,0,60,0, <=50K.
14040,45,1,272792,8,14,1,3,4,1,0,0,0,50,0, >50K.
14041,41,0,303521,7,13,4,3,2,0,1,4650,0,45,0, <=50K.
14042,40,0,226027,1,9,1,10,1,0,1,0,0,20,0, <=50K.
14043,36,0,94565,10,11,4,7,2,0,1,0,0,40,0, <=50K.
14044,65,2,336848,1,9,1,0,1,0,1,0,0,40,0, <=50K.
14045,20,0,162688,1,9,0,11,0,0,1,0,0,35,0, <=50K.
14046,30,4,45737,3,10,0,5,2,0,0,0,0,40,0, <=50K.
14048,52,0,335997,7,13,1,7,1,0,1,7688,0,38,0, >50K.
14049,26,0,96645,12,16,0,4,5,1,1,0,0,20,0, <=50K.
14050,35,4,43712,10,11,1,7,1,0,1,0,0,45,0, <=50K.
14051,45,0,101825,3,10,4,6,3,0,0,5721,0,45,0, <=50K.
14052,45,0,102318,10,11,1,6,1,0,1,0,0,45,0, >50K.
14053,40,4,132125,3,10,1,5,1,0,1,0,0,40,0, <=50K.
14054,31,5,229741,2,12,1,4,1,0,1,0,1579,45,0, <=50K.
14055,60,4,265201,12,16,1,3,1,0,1,0,0,50,0, >50K.
14057,39,0,179481,7,13,1,8,1,0,1,0,0,40,0, <=50K.
14058,33,0,304833,7,13,1,8,1,0,1,0,0,45,0, >50K.
14059,31,0,341632,2,12,1,7,1,1,1,0,0,46,0, <=50K.
14060,21,0,140001,3,10,0,13,0,0,1,0,0,40,0, <=50K.
14061,30,0,159123,1,9,1,4,1,0,1,0,0,45,0, <=50K.
14062,33,0,229636,1,9,0,4,2,0,1,0,0,40,3, <=50K.
14063,35,0,34996,3,10,0,2,2,0,0,0,0,30,0, <=50K.
14064,53,2,67198,6,4,1,6,4,0,0,0,0,80,0, <=50K.
14065,65,5,323636,7,13,1,8,1,0,1,10605,0,40,0, >50K.
14066,45,0,182689,1,9,1,8,1,0,1,7688,0,40,0, >50K.
14067,25,0,51392,10,11,4,5,3,0,0,0,0,40,0, <=50K.
14068,43,0,177905,3,10,1,3,1,0,1,0,0,40,0, >50K.
14069,36,0,143152,6,4,1,0,4,0,0,0,0,40,0, <=50K.
14070,37,4,211286,7,13,4,3,2,0,0,0,0,50,0, <=50K.
14072,48,0,309212,3,10,4,6,2,0,0,0,0,40,6, <=50K.
14074,46,2,188273,1,9,1,1,1,0,1,15024,0,50,0, >50K.
14075,21,0,93977,1,9,0,4,2,0,1,0,0,40,0, <=50K.
14076,62,5,163234,7,13,1,6,1,0,1,0,1902,55,0, >50K.
14077,50,1,166423,1,9,1,5,4,0,0,0,0,40,0, >50K.
14078,33,0,239071,7,13,0,0,2,0,1,0,0,46,0, <=50K.
14079,40,0,190292,1,9,4,0,3,0,1,0,0,40,0, <=50K.
14080,38,0,170783,10,11,4,2,0,0,1,0,0,25,0, <=50K.
14081,28,0,239539,1,9,0,4,0,2,1,0,0,45,0, <=50K.
14082,48,0,164200,8,14,1,3,1,0,1,0,0,40,0, >50K.
14083,52,0,177647,1,9,4,4,2,0,1,0,0,47,0, <=50K.
14084,44,2,86750,3,10,1,1,1,0,1,4508,0,72,0, <=50K.
14085,25,0,176981,1,9,0,5,0,0,0,0,0,40,0, <=50K.
14086,59,3,134153,7,13,1,5,1,1,1,7298,0,38,0, >50K.
14087,35,0,245372,1,9,1,4,1,0,1,0,0,40,0, <=50K.
14088,26,0,168236,1,9,1,5,1,0,1,0,0,40,0, <=50K.
14089,27,0,448841,1,9,1,6,1,0,1,0,0,40,0, <=50K.
14090,44,5,144778,5,15,0,3,2,0,1,8614,0,50,0, >50K.
14091,30,0,155914,1,9,1,4,1,0,1,0,0,55,0, <=50K.
14092,34,3,117362,1,9,4,2,2,0,0,0,0,40,0, <=50K.
14093,50,1,82783,8,14,1,3,1,0,1,0,0,45,0, >50K.
14094,30,0,207301,7,13,0,8,2,0,0,0,0,50,0, <=50K.
14095,41,0,606347,6,4,1,10,1,1,1,0,0,40,0, <=50K.
14096,61,1,149981,1,9,2,5,2,0,0,0,0,40,0, <=50K.
14097,29,0,234972,3,10,1,8,1,0,1,0,0,50,0, >50K.
14098,33,0,437566,8,14,0,6,2,0,1,0,0,50,0, >50K.
14099,33,0,243266,8,14,1,6,1,0,1,0,0,40,4, >50K.
14100,31,0,203408,3,10,4,4,2,0,1,0,0,45,0, <=50K.
14101,43,2,297510,5,15,1,3,1,0,1,0,0,60,0, >50K.
14102,18,0,211683,13,8,0,11,0,0,1,0,0,20,0, <=50K.
14103,41,0,167375,7,13,0,5,2,0,1,0,0,52,0, <=50K.
14104,36,0,297449,7,13,1,8,1,0,1,0,0,50,0, >50K.
14105,42,2,342634,10,11,4,4,2,0,1,0,0,40,17, <=50K.
14106,49,0,38819,1,9,1,6,1,0,1,0,0,60,0, >50K.
14107,18,0,164571,1,9,0,3,2,0,0,0,0,40,0, <=50K.
14108,36,1,122353,3,10,1,13,1,0,1,0,0,68,0, <=50K.
14109,26,2,192652,3,10,0,6,3,0,1,0,0,15,0, <=50K.
14110,25,0,401241,3,10,0,2,2,0,0,4416,0,25,0, <=50K.
14111,32,0,116539,3,10,1,4,1,0,1,0,0,40,0, >50K.
14112,37,0,162834,3,10,0,4,2,0,1,0,0,40,0, <=50K.
14113,31,1,226525,7,13,1,4,1,0,1,0,0,51,0, <=50K.
14114,18,0,219404,9,3,0,1,2,0,1,0,0,48,3, <=50K.
14115,38,0,33394,1,9,1,4,1,0,1,0,0,60,0, <=50K.
14116,56,3,75804,8,14,4,3,2,0,1,0,0,48,0, <=50K.
14117,58,2,359972,2,12,1,8,1,0,1,0,0,25,0, >50K.
14118,37,0,201247,1,9,0,11,2,0,1,0,0,40,0, <=50K.
14119,41,0,220109,7,13,1,6,1,0,1,0,0,55,0, >50K.
14120,59,0,118479,7,13,1,3,1,2,1,0,0,40,26, <=50K.
14121,45,0,189123,1,9,0,0,0,0,1,0,0,40,0, <=50K.
14122,60,0,495366,1,9,4,5,2,0,0,0,0,38,0, <=50K.
14123,31,0,53776,1,9,4,8,2,0,0,0,0,40,0, <=50K.
14124,28,0,375980,3,10,0,5,3,1,0,0,0,40,0, <=50K.
14125,61,0,185152,0,7,2,2,2,1,1,0,0,40,0, <=50K.
14126,52,1,230095,3,10,1,3,4,0,0,0,0,40,0, <=50K.
14127,22,0,349198,6,4,0,11,0,0,1,0,0,16,0, <=50K.
14128,41,0,59916,10,11,1,8,1,0,1,0,0,63,0, <=50K.
14129,32,0,214150,1,9,1,0,1,0,1,0,0,50,0, >50K.
14130,29,0,255187,3,10,0,7,3,1,0,0,0,40,0, <=50K.
14132,30,0,274577,2,12,0,8,3,1,0,0,0,40,0, <=50K.
14133,51,0,257756,1,9,1,3,4,0,0,0,0,50,0, >50K.
14135,75,0,186808,0,7,1,13,1,1,1,6418,0,50,0, >50K.
14136,46,0,147519,3,10,4,8,2,0,0,0,0,80,0, <=50K.
14137,53,0,173630,1,9,1,2,1,0,1,0,0,40,0, >50K.
14138,42,0,136986,1,9,1,4,1,0,1,7688,0,50,0, >50K.
14139,41,0,163287,7,13,4,10,2,0,1,0,0,48,0, <=50K.
14140,25,0,150804,1,9,0,10,2,2,1,0,0,40,12, <=50K.
14141,27,0,189565,12,16,1,3,1,0,1,0,0,40,0, >50K.
14142,47,0,165484,3,10,1,4,1,0,1,0,0,43,0, >50K.
14143,53,0,177727,3,10,1,6,1,0,1,0,0,50,0, >50K.
14144,53,5,190762,1,9,1,6,1,0,1,0,0,45,0, >50K.
14145,38,0,246463,1,9,1,4,1,0,1,0,0,45,0, <=50K.
14146,42,0,27661,2,12,1,6,1,0,1,7298,0,50,0, >50K.
14147,30,0,288419,9,3,1,4,1,0,1,0,0,40,3, <=50K.
14148,57,1,258641,7,13,0,6,2,0,1,0,0,40,0, >50K.
14149,71,2,200540,1,9,1,8,1,0,1,0,2392,52,0, >50K.
14150,21,0,305423,1,9,0,0,0,0,1,0,0,40,0, <=50K.
14151,35,0,148906,3,10,4,3,2,0,0,0,0,40,0, <=50K.
14152,64,0,262645,1,9,1,8,1,0,1,0,0,50,0, >50K.
14153,21,0,243368,15,1,0,1,2,0,1,0,0,50,3, <=50K.
14154,41,0,106698,1,9,2,10,2,0,0,13550,0,60,0, >50K.
14155,22,0,186365,3,10,0,0,2,0,1,0,0,40,0, <=50K.
14156,39,5,304001,3,10,4,4,2,0,1,3325,0,40,0, <=50K.
14157,38,5,125645,3,10,1,8,1,0,1,0,0,50,0, >50K.
14158,42,0,111468,1,9,4,5,3,0,0,3325,0,40,0, <=50K.
14159,32,0,136331,7,13,1,8,1,0,1,0,1887,40,0, >50K.
14160,40,0,213849,1,9,4,8,2,0,0,0,0,40,0, <=50K.
14161,22,0,138994,1,9,0,8,0,2,0,0,0,40,12, <=50K.
14162,29,0,177562,1,9,1,2,4,0,0,3781,0,35,0, <=50K.
14163,18,0,36251,0,7,0,2,0,0,0,0,0,25,0, <=50K.
14164,32,0,100904,3,10,3,2,3,3,0,0,0,70,0, <=50K.
14165,31,0,427474,0,7,1,2,1,0,1,0,2179,35,3, <=50K.
14166,37,0,280549,7,13,0,5,5,0,0,0,0,40,0, <=50K.
14167,34,0,75454,13,8,4,2,3,1,0,0,0,40,0, <=50K.
14168,31,0,203488,1,9,0,10,2,0,1,0,0,50,0, <=50K.
14169,30,0,49795,1,9,0,5,2,0,1,0,0,40,0, <=50K.
14170,17,0,152710,4,6,0,8,0,0,0,0,0,15,0, <=50K.
14171,28,1,199172,1,9,3,2,3,0,0,0,0,40,0, <=50K.
14172,31,0,382583,1,9,0,0,0,1,1,0,0,40,0, <=50K.
14173,32,2,127295,1,9,0,6,2,3,1,0,0,20,29, <=50K.
14174,46,1,274200,3,10,1,3,1,0,1,0,0,40,0, >50K.
14175,35,0,130540,8,14,0,3,0,0,1,0,1564,40,0, >50K.
14176,22,0,117789,7,13,0,5,0,0,0,0,0,40,0, <=50K.
14177,20,5,83141,3,10,0,4,0,0,1,0,0,18,0, <=50K.
14179,36,5,176837,3,10,1,4,1,0,1,7298,0,45,0, >50K.
14180,34,0,234096,11,5,4,4,2,0,1,0,0,40,0, <=50K.
14181,51,0,353317,8,14,1,6,1,0,1,0,0,70,0, >50K.
14182,23,0,302312,1,9,4,13,2,1,1,0,0,40,0, <=50K.
14183,17,0,181015,4,6,0,2,5,0,1,0,0,15,0, <=50K.
14184,36,4,230329,12,16,1,3,1,0,1,7298,0,40,0, >50K.
14185,48,0,164984,1,9,1,3,1,0,1,0,0,40,0, >50K.
14186,33,0,229051,7,13,1,6,1,0,1,0,1902,45,0, >50K.
14187,41,0,204415,0,7,4,11,2,0,1,0,0,48,0, <=50K.
14189,25,0,185836,3,10,0,2,2,0,0,0,0,40,0, <=50K.
14190,52,0,228516,3,10,1,2,1,0,1,0,0,35,0, >50K.
14191,47,2,242519,1,9,1,6,1,0,1,0,0,50,0, >50K.
14192,36,0,164866,7,13,1,11,1,0,1,0,0,40,0, <=50K.
14193,35,0,33001,5,15,1,3,1,0,1,15024,0,60,0, >50K.
14194,21,0,811615,1,9,0,2,2,1,0,0,0,50,0, <=50K.
14195,43,1,300099,7,13,4,5,2,0,0,0,0,34,0, <=50K.
14196,46,4,146305,3,10,4,7,2,3,0,0,0,48,0, <=50K.
14197,36,0,167482,1,9,0,5,0,0,1,0,0,65,0, <=50K.
14198,23,0,106615,2,12,0,3,0,0,0,2176,0,25,0, <=50K.
14199,32,0,204663,1,9,0,10,0,0,1,0,0,45,0, <=50K.
14200,40,0,171234,10,11,0,3,3,0,0,0,0,24,0, <=50K.
14201,42,0,167174,12,16,1,3,1,2,1,0,0,50,26, >50K.
14203,18,0,116167,1,9,0,2,0,0,0,0,0,16,0, <=50K.
14204,41,0,106159,1,9,0,0,0,0,1,14344,0,48,0, >50K.
14205,52,4,295826,8,14,4,3,3,0,0,0,1876,50,0, <=50K.
14206,26,0,233461,1,9,1,2,1,0,1,0,0,53,3, <=50K.
14207,57,0,289605,11,5,0,4,2,0,1,0,1617,35,0, <=50K.
14209,31,0,197886,7,13,1,6,1,0,1,0,0,50,0, >50K.
14210,27,0,120126,7,13,1,8,1,0,1,0,0,75,0, >50K.
14211,35,0,61343,1,9,1,4,1,0,1,0,0,45,0, <=50K.
14212,42,2,116197,1,9,1,4,1,0,1,0,0,40,0, <=50K.
14213,42,3,236503,3,10,0,5,2,0,0,0,0,40,0, <=50K.
14214,69,3,47341,8,14,4,3,2,0,0,0,0,5,0, <=50K.
14215,25,0,248990,0,7,1,0,5,0,1,0,0,40,3, <=50K.
14216,18,0,190776,3,10,0,2,0,0,1,0,0,30,0, <=50K.
14217,47,1,179048,1,9,0,4,2,0,1,0,0,40,0, <=50K.
14218,28,0,213842,7,13,0,7,0,0,1,0,0,40,0, <=50K.
14219,24,0,188274,2,12,0,3,0,0,1,0,0,40,0, <=50K.
14220,22,0,86849,3,10,0,2,0,0,0,0,0,20,0, <=50K.
14221,41,5,67671,1,9,1,6,1,0,1,0,0,50,24, >50K.
14222,21,0,243890,1,9,0,2,5,1,1,0,0,40,0, <=50K.
14223,51,0,279337,3,10,1,8,1,0,1,0,0,48,0, <=50K.
14225,58,4,312351,7,13,1,3,1,0,1,0,0,40,0, >50K.
14226,43,1,175935,3,10,1,1,1,0,1,0,0,40,0, <=50K.
14227,20,0,245297,3,10,0,2,2,0,0,0,0,35,0, <=50K.
14228,49,4,70209,12,16,4,3,2,0,0,14084,0,60,0, >50K.
14229,47,1,251588,7,13,1,6,1,1,1,0,0,40,0, >50K.
14230,33,0,176992,1,9,1,0,1,0,1,3464,0,40,0, <=50K.
14231,51,4,87205,2,12,4,6,3,0,0,0,0,38,0, <=50K.
14232,43,0,65545,1,9,0,4,2,0,0,0,0,46,0, <=50K.
14233,22,0,289579,7,13,0,6,2,0,0,0,0,40,0, <=50K.
14234,34,0,360689,3,10,1,6,1,0,1,0,1628,48,0, <=50K.
14235,43,0,57600,1,9,1,5,4,0,0,0,0,40,0, <=50K.
14236,42,1,247082,7,13,1,3,1,0,1,3103,0,50,0, >50K.
14237,36,1,188798,0,7,3,3,3,3,0,0,0,30,0, <=50K.
14238,19,0,232261,11,5,0,2,0,0,1,0,0,40,0, <=50K.
14240,26,0,301298,3,10,0,4,0,0,1,0,0,50,0, <=50K.
14241,38,0,27016,1,9,1,1,1,0,1,0,0,43,0, <=50K.
14242,60,0,166789,3,10,4,7,2,0,1,0,1408,50,0, <=50K.
14243,23,0,94071,11,5,1,0,1,0,1,0,0,40,0, <=50K.
14244,22,0,117767,3,10,0,8,0,0,1,0,0,18,0, <=50K.
14245,41,0,219155,6,4,1,10,1,0,1,0,0,40,23, <=50K.
14246,20,0,34616,1,9,0,8,0,0,0,0,0,40,0, <=50K.
14247,35,0,112341,10,11,5,0,2,1,1,0,0,40,0, <=50K.
14248,28,0,220656,0,7,0,6,2,1,1,0,0,40,0, <=50K.
14249,53,0,239990,1,9,1,4,1,0,1,0,0,40,0, >50K.
14250,36,0,139180,10,11,1,5,4,1,0,0,0,40,0, <=50K.
14251,52,0,215656,1,9,1,8,4,0,0,0,0,60,0, <=50K.
14252,43,4,157999,7,13,1,3,4,0,0,0,0,40,0, >50K.
14253,23,0,41763,7,13,1,2,1,0,1,0,0,30,0, <=50K.
14254,39,0,299725,1,9,4,11,2,0,0,0,0,37,0, <=50K.
14255,32,0,198813,5,15,1,3,1,0,1,0,0,60,0, <=50K.
14256,32,0,431551,4,6,1,1,1,0,1,0,0,35,3, <=50K.
14257,22,0,195767,7,13,0,11,0,0,1,0,0,30,0, <=50K.
14258,26,0,140649,7,13,1,6,1,0,1,0,0,40,0, <=50K.
14259,36,0,295706,8,14,1,6,1,0,1,0,0,70,0, >50K.
14260,32,0,324284,1,9,1,4,1,0,1,0,0,40,0, <=50K.
14261,30,0,352426,3,10,0,8,3,0,1,0,0,60,3, <=50K.
14263,81,0,106390,9,3,2,2,2,2,0,0,0,6,0, <=50K.
14264,29,0,134813,1,9,1,4,1,0,1,0,0,50,0, <=50K.
14265,65,0,95644,2,12,4,8,2,0,0,0,0,40,0, <=50K.
14266,50,0,254148,9,3,1,11,1,0,1,0,0,40,3, <=50K.
14267,44,0,367819,7,13,1,6,1,0,1,0,0,40,0, >50K.
14268,30,0,162370,7,13,0,6,2,0,0,0,0,35,0, <=50K.
14269,55,2,204387,7,13,1,8,1,0,1,0,0,40,0, >50K.
14270,60,3,248288,3,10,4,5,2,0,0,0,0,40,0, <=50K.
14271,44,0,175070,7,13,4,8,3,0,0,0,0,75,0, <=50K.
14272,51,1,169182,6,4,4,2,3,0,0,0,0,40,14, <=50K.
14273,38,2,223242,3,10,5,2,3,0,0,0,0,40,0, <=50K.
14274,29,4,461929,3,10,1,6,1,0,1,3103,0,40,0, >50K.
14275,25,2,114483,1,9,1,1,1,0,1,0,0,65,0, <=50K.
14276,45,0,260543,8,14,2,0,5,2,0,0,0,40,26, <=50K.
14277,27,0,237466,7,13,0,2,2,0,0,0,0,30,0, <=50K.
14278,57,0,335605,3,10,1,3,1,0,1,0,0,40,0, >50K.
14279,31,0,169122,1,9,4,2,2,0,1,0,0,28,0, <=50K.
14280,49,0,176907,1,9,1,0,1,0,1,0,0,40,0, >50K.
14281,26,0,264300,2,12,0,5,0,0,0,0,0,40,0, <=50K.
14282,34,0,159187,1,9,1,0,1,0,1,0,0,45,0, <=50K.
14283,55,0,303090,1,9,1,4,1,0,1,0,1672,45,0, <=50K.
14284,33,0,393702,10,11,4,3,3,0,0,0,0,40,0, <=50K.
14286,21,0,191265,3,10,0,2,0,0,1,0,0,40,0, <=50K.
14287,22,0,215074,3,10,1,2,1,4,1,0,0,40,0, <=50K.
14288,19,0,30597,1,9,0,8,0,0,1,0,0,35,0, <=50K.
14289,35,2,28996,10,11,1,1,1,0,1,0,0,40,0, <=50K.
14290,35,0,188069,7,13,1,8,1,0,1,0,0,60,0, >50K.
14291,55,0,53481,7,13,1,8,1,0,1,0,0,15,0, >50K.
14292,37,0,410034,3,10,4,4,2,0,1,0,0,40,0, <=50K.
14293,64,0,64544,3,10,1,8,1,0,1,0,0,12,0, <=50K.
14294,46,0,204379,7,13,4,6,2,0,0,0,0,37,0, <=50K.
14295,23,0,255252,1,9,0,4,0,0,1,0,0,40,0, <=50K.
14296,26,0,178037,7,13,0,8,2,0,1,0,0,40,5, <=50K.
14297,26,0,184303,9,3,5,9,5,0,0,0,0,8,10, <=50K.
14298,20,0,175800,3,10,0,5,2,0,0,0,0,25,0, <=50K.
14299,88,2,263569,0,7,1,1,1,0,1,6418,0,40,0, >50K.
14300,42,0,234508,7,13,1,3,1,0,1,0,0,40,0, >50K.
14301,50,2,195372,6,4,1,4,1,0,1,0,0,36,0, <=50K.
14302,48,0,265295,3,10,0,8,2,0,1,0,0,70,0, <=50K.
14303,40,0,184846,1,9,1,3,4,0,0,5178,0,40,0, >50K.
14304,47,0,185400,0,7,1,10,1,0,1,0,0,70,0, <=50K.
14305,32,0,360689,7,13,1,3,1,0,1,0,0,40,0, >50K.
14306,39,0,200598,7,13,1,6,1,0,1,0,0,55,0, <=50K.
14307,38,0,227615,3,10,1,4,1,0,1,0,0,40,0, >50K.
14308,25,0,308144,7,13,0,4,2,0,1,0,0,40,3, <=50K.
14309,44,0,259674,8,14,1,6,1,1,1,5178,0,60,0, >50K.
14310,41,0,182217,3,10,4,7,3,0,0,0,0,30,0, <=50K.
14311,28,0,230997,1,9,0,8,0,0,0,0,0,60,0, <=50K.
14312,31,0,393702,1,9,0,3,0,0,0,0,0,36,0, <=50K.
14313,57,2,130957,12,16,1,3,1,0,1,0,1887,70,0, >50K.
14314,20,0,210444,3,10,0,3,0,0,1,0,0,25,0, <=50K.
14316,53,5,167914,2,12,0,6,2,0,1,0,1876,50,0, <=50K.
14317,71,0,533660,6,4,1,4,1,0,1,0,0,40,0, >50K.
14318,39,0,205997,3,10,1,8,4,0,0,0,0,21,0, <=50K.
14319,34,0,253616,3,10,1,4,1,0,1,0,0,60,0, >50K.
14320,49,0,148549,7,13,1,3,1,0,1,0,0,55,0, >50K.
14321,54,1,113649,3,10,1,6,1,0,1,0,0,40,0, <=50K.
14322,37,0,233322,3,10,4,5,2,0,0,0,0,40,0, <=50K.
14323,43,2,325775,1,9,1,5,4,0,0,0,0,15,0, <=50K.
14324,30,0,94235,7,13,1,3,1,0,1,0,0,60,0, <=50K.
14325,47,1,336274,1,9,4,2,2,0,0,0,0,40,0, <=50K.
14326,43,0,147510,7,13,4,3,3,0,1,0,0,40,0, <=50K.
14327,48,0,191389,1,9,4,2,2,0,0,0,0,38,0, <=50K.
14328,35,0,174503,3,10,4,0,2,0,0,0,0,40,0, <=50K.
14329,24,0,160968,1,9,0,0,2,0,1,0,0,40,0, <=50K.
14330,23,0,122797,1,9,0,11,0,0,1,0,0,40,0, <=50K.
14331,38,0,52263,7,13,0,7,2,0,1,0,0,40,0, <=50K.
14332,21,0,249282,3,10,0,8,0,0,0,0,0,40,0, <=50K.
14334,37,1,289238,4,6,1,4,1,0,1,0,0,40,0, <=50K.
14335,61,0,153790,2,12,2,0,3,1,0,0,0,40,0, <=50K.
14336,43,1,101563,7,13,1,3,1,0,1,0,0,40,0, <=50K.
14337,52,0,176240,7,13,1,6,1,0,1,0,0,40,0, >50K.
14338,56,0,131608,1,9,1,0,1,0,1,0,0,40,5, >50K.
14339,27,0,198286,3,10,5,6,2,0,0,0,0,40,0, <=50K.
14340,39,2,222204,3,10,4,2,2,0,0,3325,0,40,0, <=50K.
14341,47,2,148169,1,9,1,4,1,0,1,0,0,40,0, <=50K.
14342,23,0,347867,7,13,0,5,2,0,1,0,0,30,0, <=50K.
14343,40,0,170413,1,9,4,5,2,0,0,0,1741,40,0, <=50K.
14344,33,0,133861,1,9,1,4,1,0,1,0,0,62,0, <=50K.
14345,50,3,289572,3,10,1,5,1,0,1,0,0,40,0, >50K.
14346,44,1,445382,3,10,1,0,1,0,1,7688,0,40,0, >50K.
14347,42,2,151809,1,9,4,1,3,0,1,0,0,50,0, <=50K.
14348,49,0,368355,7,13,1,6,1,0,1,0,0,43,0, >50K.
14349,43,0,73333,5,15,0,1,2,0,0,0,0,32,0, <=50K.
14350,41,0,117585,1,9,1,10,1,0,1,0,1977,50,0, >50K.
14351,21,0,107960,3,10,0,10,0,2,1,0,0,20,26, <=50K.
14352,29,0,196117,7,13,0,8,0,0,0,0,0,40,0, <=50K.
14353,38,2,126569,1,9,4,4,3,0,1,0,0,60,0, <=50K.
14354,25,0,216741,7,13,0,8,2,0,0,0,0,45,0, <=50K.
14355,75,0,254167,4,6,2,9,2,0,0,0,0,60,0, <=50K.
14356,52,0,102444,6,4,1,0,1,0,1,0,0,40,0, <=50K.
14357,33,0,38848,7,13,4,6,2,0,1,0,0,40,0, <=50K.
14358,25,0,55360,1,9,0,5,3,1,1,0,0,40,0, <=50K.
14359,17,0,140117,0,7,0,8,0,0,0,0,0,14,0, <=50K.
14360,36,2,66883,3,10,1,4,1,0,1,0,0,60,0, <=50K.
14361,52,2,154728,1,9,1,4,1,0,1,0,0,40,0, <=50K.
14363,48,0,193047,8,14,1,6,1,0,1,0,0,60,0, >50K.
14364,54,0,231342,2,12,4,8,2,0,1,0,0,32,0, <=50K.
14365,27,0,310483,7,13,4,3,2,0,1,0,0,50,0, <=50K.
